Date,Close
1/3/2022 16:00:00,477.71
1/4/2022 16:00:00,477.55
1/5/2022 16:00:00,468.38
1/6/2022 16:00:00,467.94
1/7/2022 16:00:00,466.09
1/10/2022 16:00:00,465.51
1/11/2022 16:00:00,469.75
1/12/2022 16:00:00,471.02
1/13/2022 16:00:00,464.53
1/14/2022 16:00:00,464.72
1/18/2022 16:00:00,456.49
1/19/2022 16:00:00,451.75
1/20/2022 16:00:00,446.75
1/21/2022 16:00:00,437.98
1/24/2022 16:00:00,439.84
1/25/2022 16:00:00,434.47
1/26/2022 16:00:00,433.38
1/27/2022 16:00:00,431.24
1/28/2022 16:00:00,441.95
1/31/2022 16:00:00,449.91
2/1/2022 16:00:00,452.95
2/2/2022 16:00:00,457.35
2/3/2022 16:00:00,446.6
2/4/2022 16:00:00,448.7
2/7/2022 16:00:00,447.26
2/8/2022 16:00:00,450.94
2/9/2022 16:00:00,457.54
2/10/2022 16:00:00,449.32
2/11/2022 16:00:00,440.46
2/14/2022 16:00:00,439.02
2/15/2022 16:00:00,446.1
2/16/2022 16:00:00,446.6
2/17/2022 16:00:00,437.06
2/18/2022 16:00:00,434.23
2/22/2022 16:00:00,429.57
2/23/2022 16:00:00,421.95
2/24/2022 16:00:00,428.3
2/25/2022 16:00:00,437.75
2/28/2022 16:00:00,436.63
3/1/2022 16:00:00,429.98
3/2/2022 16:00:00,437.89
3/3/2022 16:00:00,435.71
3/4/2022 16:00:00,432.17
3/7/2022 16:00:00,419.43
3/8/2022 16:00:00,416.25
3/9/2022 16:00:00,427.41
3/10/2022 16:00:00,425.48
3/11/2022 16:00:00,420.07
3/14/2022 16:00:00,417
3/15/2022 16:00:00,426.17
3/16/2022 16:00:00,435.62
3/17/2022 16:00:00,441.07
3/18/2022 16:00:00,444.52
3/21/2022 16:00:00,444.39
3/22/2022 16:00:00,449.59
3/23/2022 16:00:00,443.8
3/24/2022 16:00:00,450.49
3/25/2022 16:00:00,452.69
3/28/2022 16:00:00,455.91
3/29/2022 16:00:00,461.55
3/30/2022 16:00:00,458.7
3/31/2022 16:00:00,451.64
4/1/2022 16:00:00,452.92
4/4/2022 16:00:00,456.8
4/5/2022 16:00:00,451.03
4/6/2022 16:00:00,446.52
4/7/2022 16:00:00,448.77
4/8/2022 16:00:00,447.57
4/11/2022 16:00:00,439.92
4/12/2022 16:00:00,438.29
4/13/2022 16:00:00,443.31
4/14/2022 16:00:00,437.79
4/18/2022 16:00:00,437.97
4/19/2022 16:00:00,445.04
4/20/2022 16:00:00,444.71
4/21/2022 16:00:00,438.06
4/22/2022 16:00:00,426.04
4/25/2022 16:00:00,428.51
4/26/2022 16:00:00,416.1
4/27/2022 16:00:00,417.27
4/28/2022 16:00:00,427.81
