Date,Close
12/6/2022 16:00:00,88.25
12/7/2022 16:00:00,88.46
12/8/2022 16:00:00,90.35
12/9/2022 16:00:00,89.09
12/12/2022 16:00:00,90.55
12/13/2022 16:00:00,92.49
12/14/2022 16:00:00,91.58
12/15/2022 16:00:00,88.45
12/16/2022 16:00:00,87.86
12/19/2022 16:00:00,84.92
12/20/2022 16:00:00,85.19
12/21/2022 16:00:00,86.77
12/22/2022 16:00:00,83.79
12/23/2022 16:00:00,85.25
12/27/2022 16:00:00,83.04
12/28/2022 16:00:00,81.82
12/29/2022 16:00:00,84.18
