Date,Close
1/3/2022 16:00:00,182.01
1/4/2022 16:00:00,179.7
1/5/2022 16:00:00,174.92
1/6/2022 16:00:00,172
1/7/2022 16:00:00,172.17
1/10/2022 16:00:00,172.19
1/11/2022 16:00:00,175.08
1/12/2022 16:00:00,175.53
1/13/2022 16:00:00,172.19
1/14/2022 16:00:00,173.07
1/18/2022 16:00:00,169.8
1/19/2022 16:00:00,166.23
1/20/2022 16:00:00,164.51
1/21/2022 16:00:00,162.41
1/24/2022 16:00:00,161.62
1/25/2022 16:00:00,159.78
1/26/2022 16:00:00,159.69
1/27/2022 16:00:00,159.22
1/28/2022 16:00:00,170.33
1/31/2022 16:00:00,174.78
2/1/2022 16:00:00,174.61
2/2/2022 16:00:00,175.84
2/3/2022 16:00:00,172.9
2/4/2022 16:00:00,172.39
2/7/2022 16:00:00,171.66
2/8/2022 16:00:00,174.83
2/9/2022 16:00:00,176.28
2/10/2022 16:00:00,172.12
2/11/2022 16:00:00,168.64
2/14/2022 16:00:00,168.88
2/15/2022 16:00:00,172.79
2/16/2022 16:00:00,172.55
2/17/2022 16:00:00,168.88
2/18/2022 16:00:00,167.3
2/22/2022 16:00:00,164.32
2/23/2022 16:00:00,160.07
2/24/2022 16:00:00,162.74
2/25/2022 16:00:00,164.85
2/28/2022 16:00:00,165.12
3/1/2022 16:00:00,163.2
3/2/2022 16:00:00,166.56
3/3/2022 16:00:00,166.23
3/4/2022 16:00:00,163.17
3/7/2022 16:00:00,159.3
3/8/2022 16:00:00,157.44
3/9/2022 16:00:00,162.95
3/10/2022 16:00:00,158.52
3/11/2022 16:00:00,154.73
3/14/2022 16:00:00,150.62
3/15/2022 16:00:00,155.09
3/16/2022 16:00:00,159.59
3/17/2022 16:00:00,160.62
3/18/2022 16:00:00,163.98
3/21/2022 16:00:00,165.38
3/22/2022 16:00:00,168.82
3/23/2022 16:00:00,170.21
3/24/2022 16:00:00,174.07
3/25/2022 16:00:00,174.72
3/28/2022 16:00:00,175.6
3/29/2022 16:00:00,178.96
3/30/2022 16:00:00,177.77
3/31/2022 16:00:00,174.61
4/1/2022 16:00:00,174.31
4/4/2022 16:00:00,178.44
4/5/2022 16:00:00,175.06
4/6/2022 16:00:00,171.83
4/7/2022 16:00:00,172.14
4/8/2022 16:00:00,170.09
4/11/2022 16:00:00,165.75
4/12/2022 16:00:00,167.66
4/13/2022 16:00:00,170.4
4/14/2022 16:00:00,165.29
4/18/2022 16:00:00,165.07
4/19/2022 16:00:00,167.4
4/20/2022 16:00:00,167.23
4/21/2022 16:00:00,166.42
4/22/2022 16:00:00,161.79
4/25/2022 16:00:00,162.88
4/26/2022 16:00:00,156.8
4/27/2022 16:00:00,156.57
4/28/2022 16:00:00,163.64
4/29/2022 16:00:00,157.65
5/2/2022 16:00:00,157.96
5/3/2022 16:00:00,159.48
5/4/2022 16:00:00,166.02
5/5/2022 16:00:00,156.77
5/6/2022 16:00:00,157.28
5/9/2022 16:00:00,152.06
5/10/2022 16:00:00,154.51
5/11/2022 16:00:00,146.5
5/12/2022 16:00:00,142.56
5/13/2022 16:00:00,147.11
5/16/2022 16:00:00,145.54
5/17/2022 16:00:00,149.24
5/18/2022 16:00:00,140.82
5/19/2022 16:00:00,137.35
5/20/2022 16:00:00,137.59
5/23/2022 16:00:00,143.11
5/24/2022 16:00:00,140.36
5/25/2022 16:00:00,140.52
5/26/2022 16:00:00,143.78
5/27/2022 16:00:00,149.64
5/31/2022 16:00:00,148.84
6/1/2022 16:00:00,148.71
6/2/2022 16:00:00,151.21
6/3/2022 16:00:00,145.38
6/6/2022 16:00:00,146.14
6/7/2022 16:00:00,148.71
6/8/2022 16:00:00,147.96
6/9/2022 16:00:00,142.64
6/10/2022 16:00:00,137.13
6/13/2022 16:00:00,131.88
6/14/2022 16:00:00,132.76
6/15/2022 16:00:00,135.43
6/16/2022 16:00:00,130.06
6/17/2022 16:00:00,131.56
6/21/2022 16:00:00,135.87
6/22/2022 16:00:00,135.35
6/23/2022 16:00:00,138.27
6/24/2022 16:00:00,141.66
6/27/2022 16:00:00,141.66
6/28/2022 16:00:00,137.44
6/29/2022 16:00:00,139.23
6/30/2022 16:00:00,136.72
7/1/2022 16:00:00,138.93
7/5/2022 16:00:00,141.56
7/6/2022 16:00:00,142.92
7/7/2022 16:00:00,146.35
7/8/2022 16:00:00,147.04
7/11/2022 16:00:00,144.87
7/12/2022 16:00:00,145.86
7/13/2022 16:00:00,145.49
7/14/2022 16:00:00,148.47
7/15/2022 16:00:00,150.17
7/18/2022 16:00:00,147.07
7/19/2022 16:00:00,151
7/20/2022 16:00:00,153.04
7/21/2022 16:00:00,155.35
7/22/2022 16:00:00,154.09
7/25/2022 16:00:00,152.95
7/26/2022 16:00:00,151.6
7/27/2022 16:00:00,156.79
7/28/2022 16:00:00,157.35
7/29/2022 16:00:00,162.51
8/1/2022 16:00:00,161.51
8/2/2022 16:00:00,160.01
8/3/2022 16:00:00,166.13
8/4/2022 16:00:00,165.81
8/5/2022 16:00:00,165.35
8/8/2022 16:00:00,164.87
8/9/2022 16:00:00,164.92
8/10/2022 16:00:00,169.24
8/11/2022 16:00:00,168.49
8/12/2022 16:00:00,172.1
8/15/2022 16:00:00,173.19
8/16/2022 16:00:00,173.03
8/17/2022 16:00:00,174.55
8/18/2022 16:00:00,174.15
8/19/2022 16:00:00,171.52
8/22/2022 16:00:00,167.57
8/23/2022 16:00:00,167.23
8/24/2022 16:00:00,167.53
8/25/2022 16:00:00,170.03
8/26/2022 16:00:00,163.62
8/29/2022 16:00:00,161.38
8/30/2022 16:00:00,158.91
8/31/2022 16:00:00,157.22
9/1/2022 16:00:00,157.96
9/2/2022 16:00:00,155.81
9/6/2022 16:00:00,154.53
9/7/2022 16:00:00,155.96
9/8/2022 16:00:00,154.46
9/9/2022 16:00:00,157.37
9/12/2022 16:00:00,163.43
9/13/2022 16:00:00,153.84
9/14/2022 16:00:00,155.31
9/15/2022 16:00:00,152.37
9/16/2022 16:00:00,150.7
9/19/2022 16:00:00,154.48
9/20/2022 16:00:00,156.9
9/21/2022 16:00:00,153.72
9/22/2022 16:00:00,152.74
9/23/2022 16:00:00,150.43
9/26/2022 16:00:00,150.77
9/27/2022 16:00:00,151.76
9/28/2022 16:00:00,149.84
9/29/2022 16:00:00,142.48
9/30/2022 16:00:00,138.2
10/3/2022 16:00:00,142.45
10/4/2022 16:00:00,146.1
10/5/2022 16:00:00,146.4
10/6/2022 16:00:00,145.43
10/7/2022 16:00:00,140.09
10/10/2022 16:00:00,140.42
10/11/2022 16:00:00,138.98
10/12/2022 16:00:00,138.34
10/13/2022 16:00:00,142.99
10/14/2022 16:00:00,138.38
10/17/2022 16:00:00,142.41
10/18/2022 16:00:00,143.75
10/19/2022 16:00:00,143.86
10/20/2022 16:00:00,143.39
10/21/2022 16:00:00,147.27
10/24/2022 16:00:00,149.45
10/25/2022 16:00:00,152.34
10/26/2022 16:00:00,149.35
10/27/2022 16:00:00,144.8
10/28/2022 16:00:00,155.74
10/31/2022 16:00:00,153.34
11/1/2022 16:00:00,150.65
11/2/2022 16:00:00,145.03
11/3/2022 16:00:00,138.88
11/4/2022 16:00:00,138.38
11/7/2022 16:00:00,138.92
11/8/2022 16:00:00,139.5
11/9/2022 16:00:00,134.87
11/10/2022 16:00:00,146.87
11/11/2022 16:00:00,149.7
11/14/2022 16:00:00,148.28
11/15/2022 16:00:00,150.04
11/16/2022 16:00:00,148.79
11/17/2022 16:00:00,150.72
11/18/2022 16:00:00,151.29
11/21/2022 16:00:00,148.01
11/22/2022 16:00:00,150.18
11/23/2022 16:00:00,151.07
11/25/2022 13:05:00,148.11
11/28/2022 16:00:00,144.22
11/29/2022 16:00:00,141.17
11/30/2022 16:00:00,148.03
12/1/2022 16:00:00,148.31
12/2/2022 16:00:00,147.81
12/5/2022 16:00:00,146.63
12/6/2022 16:00:00,142.91
12/7/2022 16:00:00,140.94
12/8/2022 16:00:00,142.65
12/9/2022 16:00:00,142.16
12/12/2022 16:00:00,144.49
12/13/2022 16:00:00,145.47
